ILX,40.15167,-89.33833,0,12856,0,9999,-1.0384326118690921E7,-9484326.118690921,4532713.013051357,5232713.013051357
LOT,41.60417,-88.08471999999998,0,12856,0,9999,-1.024492603626659E7,-9344926.03626659,4746343.51064794,5446343.51064794
SGF,37.235,-93.40139,0,12856,0,9999,-1.0836134016597774E7,-9936134.016597774,4117070.155880917,4817070.155880917
LSX,38.69889000000001,-90.68278,0,12856,0,9999,-1.053382751132132E7,-9633827.51132132,4323564.160779892,5023564.160779892
IWX,41.35889,-85.7,0,12856,0,9999,-9979747.739540376,-9079747.739540376,4709936.618564689,5409936.618564689
EPZ,31.87306,-106.69805,0,12856,0,9999,-1.2314708294059113E7,-1.1414708294059113E7,3392601.376864247,4092601.376864247
LUB,33.52834,-101.87584,0,12856,0,9999,-1.17784837334163E7,-1.08784837334163E7,3611348.9925191603,4311348.992519161
MAF,31.9425,-102.18889,0,12856,0,9999,-1.1813294556401867E7,-1.0913294556401867E7,3401697.447975006,4101697.447975006
SJT,31.37111,-100.49277,0,12856,0,9999,-1.162468783836232E7,-1.072468783836232E7,3327052.367504474,4027052.367504474
MHX,34.77667,-76.87694999999998,0,12856,0,9999,-8998634.078007681,-8098634.078007681,3779095.7851539436,4479095.785153944
RAH,35.77111,-78.68111,0,12856,0,9999,-9199254.727736613,-8299254.727736613,3914548.162594973,4614548.162594973
ILM,34.27639,-77.91278,0,12856,0,9999,-9113817.258883389,-8213817.258883389,3711571.348302476,4411571.348302476
FGZ,35.23,-111.82139,0,12856,0,9999,-1.2884418186519986E7,-1.1984418186519986E7,3840637.624056891,4540637.624056891
PSR,33.43639,-112.02389,0,12856,0,9999,-1.2906935968518315E7,-1.2006935968518315E7,3599089.9269352136,4299089.926935214
TWC,32.22806,-110.95528,0,12856,0,9999,-1.2788107686931964E7,-1.1888107686931964E7,3439176.0054829414,4139176.0054829414
BOU,39.77445,-104.87973,0,12856,0,9999,-1.2112513067574153E7,-1.1212513067574153E7,4477985.159095061,5177985.159095061
LBF,41.13278,-100.7,0,12856,0,9999,-1.1647731591268562E7,-1.0747731591268562E7,4676496.480090039,5376496.480090039
ABQ,35.03694,-106.62167,0,12856,0,9999,-1.2306214920286112E7,-1.1406214920286112E7,3814387.0429617814,4514387.042961782
SJU,18.43472,-66.00417,0,12856,0,9999,-7789592.647114804,-6889592.647114804,1736233.0720236544,2436233.0720236544
LCH,30.12528,-93.21639,0,12856,0,9999,-1.0815562215759791E7,-9915562.215759791,3165851.546158637,3865851.546158637
SHV,32.45139,-93.84139,0,12856,0,9999,-1.0885061542915132E7,-9985061.542915132,3468569.2403426007,4168569.2403426007
LWX,38.97555999999999,-77.47723000000002,0,12856,0,9999,-9065384.567775378,-8165384.567775378,4363061.223764503,5063061.223764503
RNK,37.20417,-80.41417,0,12856,0,9999,-9391969.134008348,-8491969.134008348,4112765.0409801407,4812765.040980141
AKQ,36.98361,-77.00721999999998,0,12856,0,9999,-9013119.961765323,-8113119.961765323,4082017.06778486,4782017.06778486
EKA,40.81,-124.15972,0,12856,0,9999,-1.4256427199672882E7,-1.3356427199672882E7,4628958.539993984,5328958.539993984
VEF,36.04666,-115.18444,0,12856,0,9999,-1.3258385726023614E7,-1.2358385726023614E7,3952378.766153478,4652378.766153478
REV,39.56834,-119.79666,0,12856,0,9999,-1.377125962473147E7,-1.287125962473147E7,4448209.022112981,5148209.022112981
DMX,41.73611,-93.72334,0,12856,0,9999,-1.0871934510002028E7,-9971934.510002028,4765984.599652903,5465984.599652903
DVN,41.61167,-90.58916,0,12856,0,9999,-1.0523417068108069E7,-9623417.068108069,4747458.911063318,5447458.911063318
FSD,43.5875,-96.72945,0,12856,0,9999,-1.120621070576994E7,-1.030621070576994E7,5045976.611304762,5745976.611304762
MRX,36.16861,-83.40167,0,12856,0,9999,-9724175.917810878,-8824175.917810878,3969163.6693269555,4669163.669326955
LZK,34.83472,-92.25944,0,12856,0,9999,-1.0709150405965706E7,-9809150.405965706,3786957.382015361,4486957.3820153605
MEG,35.13084,-89.80056,0,12856,0,9999,-1.0435725597076545E7,-9535725.597076545,3827146.9553055568,4527146.955305557
OHX,36.24722,-86.5625,0,12856,0,9999,-1.0075656811014745E7,-9175656.811014745,3979997.204298065,4679997.204298065
CHS,32.895,-80.0275,0,12856,0,9999,-9348971.8462785,-8448971.8462785,3527171.4283645474,4227171.428364547
CAE,33.94555,-81.1225,0,12856,0,9999,-9470734.667454658,-8570734.667454658,3667137.484526972,4367137.484526971
GSP,34.9,-82.21666999999998,0,12856,0,9999,-9592405.19352435,-8692405.19352435,3795804.7482160297,4495804.748216029
GYX,43.8925,-70.255,0,12856,0,9999,-8262280.366877585,-7362280.366877585,5092919.872141641,5792919.872141641
LOX,34.20722,-119.13777,0,12856,0,9999,-1.3697991766060457E7,-1.2797991766060457E7,3702266.9968494778,4402266.996849477
SGX,32.91806,-117.06361,0,12856,0,9999,-1.346734740700042E7,-1.256734740700042E7,3530225.7109139115,4230225.710913911
HNX,36.31389,-119.63223,0,12856,0,9999,-1.3752975185748825E7,-1.2852975185748825E7,3989193.78659413,4689193.78659413
GRB,44.49861,-88.11166999999998,0,12856,0,9999,-1.0247922847253527E7,-9347922.847253527,5186926.855728445,5886926.855728445
ARX,43.82278,-91.19194,0,12856,0,9999,-1.0590445555184381E7,-9690445.555184381,5082167.990174984,5782167.990174984
MKX,42.96805999999999,-88.54916,0,12856,0,9999,-1.0296571264273034E7,-9396571.264273034,4951363.516996943,5651363.516996943
BMX,33.17889,-86.78223,0,12856,0,9999,-1.0100090550464094E7,-9200090.550464094,3564828.1131183156,4264828.113118315
JAN,32.31889,-90.08028,0,12856,0,9999,-1.0466830159943571E7,-9566830.159943571,3451121.7076351773,4151121.7076351773
MOB,30.67945,-88.23971999999998,0,12856,0,9999,-1.0262161869401112E7,-9362161.869401112,3237299.6954862475,3937299.6954862475
ALY,42.74805,-73.80333,0,12856,0,9999,-8656850.842917763,-7756850.842917764,4917988.965491492,5617988.965491492
BGM,42.21167,-75.98611,0,12856,0,9999,-8899573.62904278,-7999573.62904278,4837115.382690676,5537115.382690676
BUF,42.94139000000001,-78.71916999999998,0,12856,0,9999,-9203486.958763061,-8303486.958763061,4947311.452219581,5647311.452219581
BTV,44.46917,-73.15555999999998,0,12856,0,9999,-8584819.516275497,-7684819.516275497,5182338.296060415,5882338.296060415
LKN,40.86,-115.7425,0,12856,0,9999,-1.3320441397243312E7,-1.2420441397243312E7,4636307.175669641,5336307.175669641
CYS,41.15194,-104.805,0,12856,0,9999,-1.2104203172024844E7,-1.1204203172024844E7,4679325.6342189275,5379325.6342189275
GJT,39.12,-108.52445,0,12856,0,9999,-1.2517802007845536E7,-1.1617802007845536E7,4383742.5916883955,5083742.5916883955
PUB,38.27973,-104.52084,0,12856,0,9999,-1.2072604885937704E7,-1.1172604885937704E7,4264015.25350895,4964015.25350895
RIW,43.06667,-108.47667,0,12856,0,9999,-1.2512488923283163E7,-1.1612488923283163E7,4966360.952526259,5666360.952526259
JAX,30.48472,-81.70166999999998,0,12856,0,9999,-9535137.747948349,-8635137.747948349,3212147.2327800957,3912147.2327800957
TAE,30.39389,-84.34444000000002,0,12856,0,9999,-9829010.926870467,-8929010.926870467,3200432.3238385716,3900432.3238385716
BYZ,45.75083,-108.57056,0,12856,0,9999,-1.2522929390205748E7,-1.1622929390205748E7,5384291.666404969,6084291.666404969
GGW,48.20667,-106.62473,0,12856,0,9999,-1.2306555188991865E7,-1.1406555188991865E7,5784654.992741944,6484654.992741944
PIH,42.90444,-112.58972,0,12856,0,9999,-1.2969855655373206E7,-1.2069855655373206E7,4941700.4110756,5641700.4110756
ABR,45.45583,-98.41278,0,12856,0,9999,-1.139339518957858E7,-1.049339518957858E7,5337403.771325843,6037403.771325843
FGF,47.92195,-97.09805,0,12856,0,9999,-1.1247198628953073E7,-1.0347198628953073E7,5737279.776103232,6437279.776103232
UNR,44.07278,-103.21111,0,12856,0,9999,-1.192696431992944E7,-1.102696431992944E7,5120780.283332199,5820780.283332199
PQR,45.56056,-122.53694,0,12856,0,9999,-1.407597581067905E7,-1.317597581067905E7,5354021.562282554,6054021.562282554
RLX,38.31306,-81.71861,0,12856,0,9999,-9537021.45771157,-8637021.45771157,4268737.714869391,4968737.714869391
EYW,24.55,-81.75,0,12856,0,9999,-9540511.99191862,-8640511.99191862,2467517.7741523045,3167517.7741523045
CAR,46.8667,-68.0167,0,12856,0,9999,-8013383.816522704,-7113383.816522704,5563931.021847511,6263931.021847511
HUN,34.7244,-86.4786,0,12856,0,9999,-1.0066327221337413E7,-9166327.221337413,3772021.6934645926,4472021.693464592
